 x, y, z,signal
9,0,8.26,100
9,0,8.29,100
9,0,8.38,100
9,0,8.5,99
9,0,8.54,99
9,0,8.68,99
9,0,9.02,99
9,0,9.14,99
9,0,9.39,98
9,0,9.53,98
9,0,9.58,98
9,0,9.71,99
9,0,9.94,99
9,0,10.05,99
9,0,10.15,99
9,0,10.21,99
9,0,10.23,99
9,0,10.31,99
9,0,10.5,99
9,0,10.8,99
9,0,10.9,99
9,0,11.36,101
9,0,11.45,102
9,0,11.81,102
9,0,11.89,102
9,0,12.04,104
9,0,12.15,104
9,0,12.55,105
9,0,12.97,104
9,0,13.52,105
9,0,14.09,106
9,0,14.54,107
9,0,15,110
9,0,14.93,117
9,0,14.57,117
9,0,14.17,118
9,0,14.04,118
9,0,13.92,118
9,0,13.6,118
9,0,13.15,116
9,0,12.94,116
9,0,12.89,116
9,0,12.71,131
9,0,12.48,131
9,0,12.45,131
9,0,12.35,131
9,0,12.18,131
9,0,12.07,131
9,0,11.76,131
9,0,11.48,131
9,0,11.39,131
9,0,11.38,131
9,0,10.92,131
9,0,10.84,131
9,0,10.75,131
9,0,10.71,126
9,0,10.27,112
9,0,10.25,112
9,0,9.93,106
9,0,9.77,106
9,0,9.58,105
9,0,9.49,105
9,0,9.42,104
9,0,9.32,104
9,0,9.04,103
9,0,8.94,103
9,0,8.72,103
9,0,8.61,103
9,0,8.52,102
9,0,8.22,102
9,0,7.75,100
9,0,7.69,100
9,0,7.68,100
9,0,7.61,100
9,0,7.51,100
9,0,7.43,100
9,0,7.41,100
9,0,7.14,99
9,0,7.07,99
9,0,6.86,99
9,0,6.76,99
9,0,6.66,99
9,0,5.91,99
9,0,5.43,98
9,0,5.16,97
9,0,4.89,97
9,0,4.7,96
9,0,4.42,95
9,0,4.39,95
9,0,4.3,95
9,0,4.18,95
9,0,4.13,95
9,0,3.92,95
9,0,3.52,94
9,0,3.32,94
9,0,3.09,93
9,0,2.76,93
9,0,2.68,93
9,0,2.62,92
9,0,2.47,92
9,0,2.06,92
9,0,1.96,91
9,0,1.7,91
9,0,1.61,90
9,0,1.53,90
9,0,1.43,90
9,0,1.28,90
9,0,1.21,90
9,0,1.01,90
9,0,0.81,90
9,0,0.4,89
9,0,0.26,89
9,0,0.14,89
9,0,0.02,89
9.99,0,0.07,88
9.99,0,0.19,88
9.99,0,0.49,88
9.99,0,0.58,88
9.99,0,0.91,88
9.99,0,1.05,88
9.99,0,1.25,88
9.99,0,1.32,88
9.99,0,1.71,88
9.99,0,2.18,88
9.99,0,2.22,88
9.99,0,2.34,88
9.99,0,2.64,88
9.99,0,2.8,88
9.99,0,3.24,89
9.99,0,3.32,89
9.99,0,3.48,89
9.99,0,3.67,89
9.99,0,3.81,89
9.99,0,4.01,90
9.99,0,4.07,90
9.99,0,4.12,90
9.99,0,4.36,91
9.99,0,4.51,91
9.99,0,4.71,91
9.99,0,4.9,91
9.99,0,5.07,92
9.99,0,5.7,92
9.99,0,5.97,92
9.99,0,6.16,92
9.99,0,6.37,93
9.99,0,6.51,93
9.99,0,6.67,93
9.99,0,6.9,93
9.99,0,7.03,93
9.99,0,7.26,94
9.99,0,7.32,94
9.99,0,7.72,94
9.99,0,8.05,95
9.99,0,8.6,95
9.99,0,8.61,95
9.99,0,8.82,96
9.99,0,9.02,96
9.99,0,9.35,97
9.99,0,9.56,97
9.99,0,9.63,97
9.99,0,10.47,98
9.99,0,10.56,98
9.99,0,10.6,98
9.99,0,10.65,99
9.99,0,10.9,99
9.99,0,11.06,99
9.99,0,11.22,99
9.99,0,11.36,99
9.99,0,11.48,99
9.99,0,11.61,100
9.99,0,11.75,100
9.99,0,11.94,100
9.99,0,12.26,100
9.99,0,12.42,102
9.99,0,12.6,102
9.99,0,12.65,102
9.99,0,12.73,102
9.99,0,13.36,103
9.99,0,13.76,104
9.99,0,13.77,104
9.99,0,14.02,105
9.99,0,14.59,105
9.99,0,14.94,107
9.99,0,14.85,113
9.99,0,14.69,113
9.99,0,14.57,113
9.99,0,14.46,113
9.99,0,14.4,113
9.99,0,14.21,113
9.99,0,14.14,113
9.99,0,13.98,112
9.99,0,13.84,112
9.99,0,13.63,112
9.99,0,13.4,112
9.99,0,13.14,112
9.99,0,12.94,112
9.99,0,12.76,112
9.99,0,12.73,111
9.99,0,12.6,111
9.99,0,12.5,111
9.99,0,12.44,109
9.99,0,12.17,108
9.99,0,11.35,107
9.99,0,10.97,106
9.99,0,10.85,106
9.99,0,10.8,106
9.99,0,10.65,106
9.99,0,10.64,106
9.99,0,10.4,106
9.99,0,10.23,106
9.99,0,10.02,106
9.99,0,9.85,106
9.99,0,9.67,106
9.99,0,9.59,105
9.99,0,9.5,105
9.99,0,9.43,104
9.99,0,9.1,104
9.99,0,8.93,104
9.99,0,8.27,104
9.99,0,8.22,103
9.99,0,7.93,102
9.99,0,7.8,102
9.99,0,7.79,101
9.99,0,7.66,101
9.99,0,7.55,101
9.99,0,7.44,101
9.99,0,7.03,101
9.99,0,6.76,100
9.99,0,6.71,100
9.99,0,6.64,99
9.99,0,6.33,98
9.99,0,6.24,98
9.99,0,5.8,98
9.99,0,5.64,97
9.99,0,5.48,97
9.99,0,5.14,97
9.99,0,4.54,96
9.99,0,4.5,96
9.99,0,3.96,96
9.99,0,3.73,95
9.99,0,3.16,95
9.99,0,3.01,93
9.99,0,2.71,93
9.99,0,2.53,92
9.99,0,1.76,92
9.99,0,1.51,91
9.99,0,1.19,90
9.99,0,0.96,90
9.99,0,0.86,90
9.99,0,0.75,90
9.99,0,0.59,90
9.99,0,0.51,90
9.99,0,0.22,89
9.99,0,0.17,89
11,0,0.75,88
11,0,1.22,88
11,0,1.42,88
11,0,1.52,89
11,0,1.66,89
11,0,1.72,88
11,0,2.91,88
11,0,3.22,88
11,0,3.24,88
11,0,3.44,89
11,0,3.47,89
11,0,3.52,89
11,0,3.61,89
11,0,3.74,89
11,0,4.02,89
11,0,4.36,90
11,0,4.42,90
11,0,4.89,91
11,0,5.45,91
11,0,5.52,91
11,0,5.61,92
11,0,5.71,92
11,0,5.85,92
11,0,5.99,92
11,0,6.14,92
11,0,6.48,92
11,0,6.67,92
11,0,6.89,92
11,0,7.19,92
11,0,7.47,94
11,0,7.57,94
11,0,7.68,94
11,0,7.75,94
11,0,8.15,95
11,0,8.7,95
11,0,8.91,96
11,0,9.3,96
11,0,9.38,96
11,0,9.6,96
11,0,10.11,98
11,0,10.29,98
11,0,10.6,98
11,0,11.48,100
11,0,11.67,100
11,0,11.93,101
11,0,12.2,102
11,0,12.23,102
11,0,12.37,102
11,0,12.97,102
11,0,13.32,102
11,0,13.4,102
11,0,13.84,103
11,0,13.91,103
11,0,14.26,104
11,0,14.33,104
11,0,14.35,106
11,0,14.52,106
11,0,14.7,107
11,0,14.82,107
11,0,14.58,112
11,0,14.4,112
11,0,14.32,112
11,0,13.73,112
11,0,13.62,112
11,0,13.48,112
11,0,13.39,112
11,0,13.22,111
11,0,13.15,111
11,0,12.88,110
11,0,12.81,110
11,0,12.72,109
11,0,12.43,108
11,0,12.35,108
11,0,12.02,108
11,0,11.83,107
11,0,11.69,106
11,0,11.52,106
11,0,11.44,106
11,0,11.35,106
11,0,11.3,105
11,0,10.97,105
11,0,10.48,104
11,0,10.14,103
11,0,10.05,103
11,0,9.96,103
11,0,9.84,102
11,0,9.35,102
11,0,9.12,102
11,0,9.02,102
11,0,8.91,102
11,0,8.77,102
11,0,8.57,101
11,0,8.32,101
11,0,8,101
11,0,7.64,100
11,0,7.52,100
11,0,7.45,100
11,0,7.39,100
11,0,7.22,100
11,0,7.17,100
11,0,6.59,99
11,0,6.43,99
11,0,6.25,99
11,0,6.01,98
11,0,5.97,98
11,0,5.7,98
11,0,5.19,98
11,0,4.26,96
11,0,4.11,96
11,0,4.09,95
11,0,3.95,95
11,0,3.58,94
11,0,3.47,94
11,0,3.24,94
11,0,2.93,93
11,0,2.62,93
11,0,2.39,93
11,0,2.12,93
11,0,2.06,92
11,0,1.98,92
11,0,1.85,92
11,0,1.74,92
11,0,1.66,92
11,0,1.61,92
11,0,1.53,92
11,0,1.25,92
11,0,1.03,91
11,0,0.86,91
11,0,0.8,91
11,0,0.41,91
11,0,0,90
12,0,0.12,88
12,0,0.22,88
12,0,0.25,88
12,0,0.49,89
12,0,0.57,89
12,0,0.62,89
12,0,0.7,89
12,0,0.84,89
12,0,1.18,89
12,0,1.61,89
12,0,1.68,89
12,0,1.79,89
12,0,1.9,89
12,0,1.92,89
12,0,1.98,89
12,0,2.04,89
12,0,2.23,88
12,0,2.31,88
12,0,2.57,89
12,0,3.05,89
12,0,3.21,89
12,0,3.48,89
12,0,3.68,90
12,0,3.82,90
12,0,3.86,90
12,0,4.03,90
12,0,4.06,90
12,0,4.15,90
12,0,4.39,90
12,0,4.45,90
12,0,4.57,90
12,0,4.67,91
12,0,4.8,91
12,0,4.88,91
12,0,5.06,91
12,0,5.61,92
12,0,5.96,93
12,0,6.26,93
12,0,6.51,93
12,0,7.05,93
12,0,7.57,93
12,0,7.74,94
12,0,8.01,94
12,0,8.18,95
12,0,8.36,95
12,0,8.81,95
12,0,9.06,96
12,0,9.57,96
12,0,10.16,97
12,0,10.2,97
12,0,10.29,97
12,0,10.67,98
12,0,10.94,99
12,0,11.17,99
12,0,11.48,100
12,0,11.78,100
12,0,12.17,100
12,0,12.61,101
12,0,12.85,102
12,0,13,102
12,0,13.11,102
12,0,13.6,102
12,0,13.97,102
12,0,14.17,102
12,0,14.31,102
12,0,14.43,102
12,0,14.5,102
12,0,14.59,102
12,0,14.72,102
12,0,14.78,102
12,0,14.94,102
12,0,15,107
12,0,14.65,111
12,0,14.49,111
12,0,14.35,111
12,0,14.26,111
12,0,13.97,111
12,0,13.89,111
12,0,13.83,111
12,0,13.69,110
12,0,13.61,110
12,0,12.85,108
12,0,12.73,108
12,0,12.53,107
12,0,12.38,106
12,0,12.25,106
12,0,11.92,106
12,0,11.8,106
12,0,11.74,105
12,0,11.58,105
12,0,11.44,105
12,0,10.93,104
12,0,10.65,104
12,0,10.42,104
12,0,9.81,103
12,0,9.6,102
12,0,9.49,102
12,0,9.27,102
12,0,8.96,101
12,0,8.78,101
12,0,8.56,101
12,0,8.4,100
12,0,8.3,100
12,0,8.19,100
12,0,8.17,100
12,0,8.11,100
12,0,8.07,100
12,0,7.84,100
12,0,7.66,100
12,0,7.3,100
12,0,7.06,99
12,0,6.86,99
12,0,6.46,99
12,0,6.26,98
12,0,5.96,98
12,0,5.9,98
12,0,5.74,98
12,0,5.49,97
12,0,5.36,97
12,0,5.3,97
12,0,5.2,97
12,0,5.03,97
12,0,4.97,97
12,0,4.85,96
12,0,4.75,96
12,0,4.64,96
12,0,4.57,96
12,0,3.35,94
12,0,3.28,94
12,0,2.98,94
12,0,2.71,93
12,0,2.52,93
12,0,2.3,92
12,0,2.27,92
12,0,2.13,92
12,0,2.03,92
12,0,1.67,92
12,0,1.14,91
12,0,0.93,91
12,0,0.75,91
12,0,0.55,90
12,0,0.37,90
13,0,0.04,88
13,0,0.28,88
13,0,0.4,88
13,0,0.5,88
13,0,0.65,88
13,0,1.15,88
13,0,1.65,88
13,0,1.86,88
13,0,2.1,88
13,0,2.47,88
13,0,2.59,88
13,0,3.11,88
13,0,3.15,88
13,0,3.44,89
13,0,3.51,89
13,0,4.21,90
13,0,4.34,91
13,0,4.55,91
13,0,4.84,91
13,0,5.19,92
13,0,5.63,92
13,0,5.73,92
13,0,5.82,92
13,0,6.16,93
13,0,6.25,93
13,0,6.61,93
13,0,6.86,94
13,0,6.93,94
13,0,7.44,93
13,0,7.68,94
13,0,7.84,94
13,0,8.02,94
13,0,8.11,94
13,0,8.19,94
13,0,8.26,94
13,0,8.71,95
13,0,8.73,95
13,0,8.92,95
13,0,9.02,96
13,0,9.1,96
13,0,9.13,96
13,0,9.28,97
13,0,9.39,97
13,0,9.44,97
13,0,9.62,97
13,0,9.88,97
13,0,9.94,97
13,0,10.17,97
13,0,10.27,97
13,0,10.77,98
13,0,10.83,98
13,0,10.93,98
13,0,11.06,99
13,0,11.19,99
13,0,11.3,99
13,0,11.35,99
13,0,11.52,99
13,0,11.57,99
13,0,11.89,100
13,0,11.94,100
13,0,12.03,100
13,0,12.11,100
13,0,12.17,101
13,0,12.57,101
13,0,12.6,101
13,0,12.97,101
13,0,13.01,101
13,0,13.19,102
13,0,13.27,102
13,0,13.35,102
13,0,13.4,102
13,0,13.5,103
13,0,13.58,103
13,0,13.6,103
13,0,13.63,103
13,0,14.12,103
13,0,14.21,103
13,0,14.27,104
13,0,14.5,104
13,0,14.95,105
13,0,15,105
13,0,14.56,108
13,0,14.19,109
13,0,13.86,109
13,0,13.82,109
13,0,13.78,108
13,0,13,108
13,0,12.69,107
13,0,12.45,107
13,0,12.36,106
13,0,12.04,106
13,0,11.17,105
13,0,10.95,105
13,0,10.77,105
13,0,10.66,104
13,0,10.46,104
13,0,10.4,104
13,0,10.19,104
13,0,10.09,104
13,0,9.96,104
13,0,9.89,104
13,0,9.8,104
13,0,9.72,104
13,0,9.43,103
13,0,9.2,103
13,0,9.05,103
13,0,8.94,103
13,0,8.83,103
13,0,8.65,103
13,0,8.56,103
13,0,8.25,103
13,0,8.13,101
13,0,7.75,100
13,0,7.51,100
13,0,7.28,99
13,0,7.24,99
13,0,7,99
13,0,6.9,99
13,0,6.78,99
13,0,6.68,99
13,0,6.53,99
13,0,6.28,99
13,0,6.23,99
13,0,6.07,99
13,0,5.46,97
13,0,4.93,96
13,0,4.83,96
13,0,4.74,96
13,0,4.53,96
13,0,4.46,96
13,0,3.68,94
13,0,3.65,94
13,0,3.59,94
13,0,3.37,94
13,0,3.21,94
13,0,3.17,94
13,0,3.1,94
13,0,2.98,94
13,0,2.79,94
13,0,2.73,94
13,0,2.56,93
13,0,2.54,93
13,0,2.3,93
13,0,2.08,93
13,0,1.98,93
13,0,1.91,92
13,0,1.84,92
13,0,1.81,92
13,0,1.65,92
13,0,1.18,91
13,0,0.49,91
13,0,0.26,90
13,0,0,89
14,0,0.07,88
14,0,0.37,88
14,0,0.51,88
14,0,0.57,88
14,0,0.73,88
14,0,0.75,88
14,0,0.9,88
14,0,0.93,88
14,0,1.1,88
14,0,1.15,88
14,0,1.22,89
14,0,1.64,88
14,0,1.86,88
14,0,2.05,88
14,0,2.16,88
14,0,2.29,88
14,0,2.37,89
14,0,2.74,89
14,0,2.96,89
14,0,3.05,89
14,0,3.48,90
14,0,3.54,90
14,0,3.73,90
14,0,3.98,90
14,0,4.24,91
14,0,4.44,91
14,0,4.57,91
14,0,4.77,92
14,0,4.82,92
14,0,5.05,92
14,0,5.14,92
14,0,5.85,93
14,0,5.9,93
14,0,5.97,93
14,0,6.32,93
14,0,7.34,94
14,0,7.42,94
14,0,7.64,94
14,0,7.86,94
14,0,8.02,95
14,0,8.19,95
14,0,8.58,95
14,0,8.8,95
14,0,8.98,96
14,0,9.13,96
14,0,9.28,96
14,0,9.7,96
14,0,9.78,96
14,0,9.81,96
14,0,9.93,96
14,0,10.36,97
14,0,10.6,97
14,0,10.9,98
14,0,11.25,99
14,0,11.37,99
14,0,11.59,99
14,0,11.77,100
14,0,12.07,100
14,0,12.15,100
14,0,12.63,102
14,0,12.84,102
14,0,13.15,102
14,0,13.19,102
14,0,13.53,102
14,0,13.63,103
14,0,13.96,103
14,0,14,103
14,0,14.14,103
14,0,14.44,104
14,0,14.54,104
14,0,14.63,104
14,0,14.8,105
14,0,14.85,108
14,0,14.68,108
14,0,14.21,108
14,0,13.89,107
14,0,13.48,107
14,0,13.4,107
14,0,13.03,107
14,0,13.01,107
14,0,12.81,107
14,0,12.76,107
14,0,12.56,106
14,0,12.52,106
14,0,12.1,106
14,0,11.97,105
14,0,11.21,105
14,0,11.1,105
14,0,11.06,105
14,0,10.14,103
14,0,10.01,102
14,0,9.9,102
14,0,9.67,102
14,0,9.45,102
14,0,9.32,102
14,0,9.02,101
14,0,8.94,101
14,0,8.39,102
14,0,8.27,102
14,0,8.23,101
14,0,8.04,100
14,0,7.81,100
14,0,7.65,100
14,0,7.08,100
14,0,6.96,100
14,0,6.85,99
14,0,6.78,99
14,0,6.59,99
14,0,6.56,99
14,0,6.28,98
14,0,6.24,98
14,0,5.66,98
14,0,5.55,98
14,0,5.48,98
14,0,5.29,97
14,0,5.14,97
14,0,4.9,97
14,0,4.55,97
14,0,4.5,97
14,0,4.42,97
14,0,4.38,96
14,0,4.29,96
14,0,4.24,96
14,0,3.74,96
14,0,3.62,96
14,0,3.55,95
14,0,3.28,94
14,0,2.56,94
14,0,2.5,94
14,0,2.27,93
14,0,1.82,92
14,0,1.51,92
14,0,1.32,92
14,0,1.26,92
14,0,0.88,91
14,0,0.6,91
14,0,0.45,91
14,0,0.32,91
14,0,0.24,91
14,0,0.2,90
14,0,0,90
15,0,0.1,88
15,0,0.23,89
15,0,0.34,89
15,0,0.41,89
15,0,0.55,89
15,0,0.9,89
15,0,1.1,89
15,0,1.17,89
15,0,1.55,89
15,0,1.73,89
15,0,1.94,89
15,0,2.14,89
15,0,2.23,89
15,0,2.84,89
15,0,3.25,89
15,0,3.77,89
15,0,4.08,91
15,0,4.18,91
15,0,4.36,91
15,0,4.78,92
15,0,4.97,92
15,0,5.55,92
15,0,5.97,92
15,0,6.05,92
15,0,6.13,92
15,0,6.22,93
15,0,6.48,93
15,0,6.53,93
15,0,6.83,93
15,0,7.26,94
15,0,7.45,94
15,0,7.58,94
15,0,8.1,94
15,0,8.19,94
15,0,8.42,94
15,0,8.55,95
15,0,8.69,95
15,0,8.73,95
15,0,8.85,95
15,0,9.04,95
15,0,9.13,96
15,0,9.34,96
15,0,9.51,96
15,0,9.85,96
15,0,10.12,97
15,0,10.23,98
15,0,10.35,98
15,0,10.47,98
15,0,10.67,98
15,0,10.8,98
15,0,10.97,98
15,0,11.19,99
15,0,11.36,99
15,0,11.4,99
15,0,11.44,99
15,0,12.23,99
15,0,12.4,100
15,0,12.56,100
15,0,12.59,100
15,0,12.76,101
15,0,12.89,101
15,0,12.94,101
15,0,13.16,101
15,0,13.31,101
15,0,13.44,102
15,0,13.66,102
15,0,13.8,102
15,0,14,102
15,0,14.27,102
15,0,14.33,102
15,0,14.4,102
15,0,14.5,102
15,0,14.92,104
15,0,14.94,104
15,0,14.58,106
15,0,14.4,106
15,0,14.28,106
15,0,14.27,106
15,0,14.04,106
15,0,13.97,106
15,0,13.89,106
15,0,13.61,106
15,0,13.46,106
15,0,13.15,106
15,0,12.99,106
15,0,12.77,106
15,0,12.68,105
15,0,12.48,105
15,0,12.4,105
15,0,11.76,104
15,0,11.39,104
15,0,11.17,103
15,0,10.71,102
15,0,10.63,102
15,0,10.6,102
15,0,10.49,102
15,0,10.31,102
15,0,10.26,102
15,0,10.23,102
15,0,10.13,102
15,0,9.9,102
15,0,8.93,101
15,0,8.85,101
15,0,8.76,101
15,0,8.56,100
15,0,8.43,100
15,0,8.27,100
15,0,8.22,100
15,0,8.15,100
15,0,8,100
15,0,7.73,100
15,0,7.69,100
15,0,7.57,100
15,0,7.44,100
15,0,7.09,100
15,0,6.82,99
15,0,6.46,99
15,0,5.8,99
15,0,5.73,99
15,0,5.3,97
15,0,5.09,97
15,0,4.69,96
15,0,4.3,96
15,0,4.16,96
15,0,4.13,96
15,0,4.05,96
15,0,3.96,96
15,0,3.85,96
15,0,3.73,96
15,0,3.61,96
15,0,3.34,96
15,0,3.02,95
15,0,2.54,95
15,0,2.34,95
15,0,2.2,93
15,0,2.12,92
15,0,1.9,92
15,0,1.75,92
15,0,1.49,92
15,0,1.27,92
15,0,1,92
15,0,0.28,91
15,0,0.12,90
16,0,0.03,89
16,0,0.45,89
16,0,0.69,89
16,0,0.75,89
16,0,0.86,89
16,0,0.93,89
16,0,0.98,89
16,0,1.28,89
16,0,1.4,89
16,0,1.53,89
16,0,1.66,89
16,0,1.85,89
16,0,1.95,89
16,0,2.01,89
16,0,2.02,89
16,0,2.08,89
16,0,2.18,89
16,0,2.44,88
16,0,2.84,89
16,0,3.02,89
16,0,3.35,89
16,0,3.38,89
16,0,3.94,91
16,0,4.59,91
16,0,4.78,91
16,0,5.05,92
16,0,5.19,92
16,0,5.24,92
16,0,5.47,92
16,0,5.57,92
16,0,5.64,92
16,0,5.82,93
16,0,6.09,93
16,0,6.45,93
16,0,6.63,93
16,0,6.74,93
16,0,6.93,94
16,0,7.19,94
16,0,7.22,94
16,0,7.4,94
16,0,7.55,94
16,0,7.64,94
16,0,7.99,95
16,0,8.19,95
16,0,8.6,96
16,0,8.65,96
16,0,8.75,96
16,0,8.85,96
16,0,8.93,96
16,0,9,96
16,0,9.07,96
16,0,9.21,96
16,0,9.36,96
16,0,9.56,96
16,0,9.69,96
16,0,9.73,96
16,0,10.25,97
16,0,10.4,98
16,0,10.53,98
16,0,10.68,98
16,0,11.02,99
16,0,11.77,100
16,0,12.27,100
16,0,12.3,100
16,0,12.4,100
16,0,12.51,100
16,0,12.61,100
16,0,12.69,101
16,0,13.02,101
16,0,13.08,101
16,0,13.25,102
16,0,13.65,102
16,0,13.77,102
16,0,14.1,102
16,0,14.18,102
16,0,14.3,102
16,0,14.6,103
16,0,14.72,103
16,0,14.85,103
16,0,14.9,103
16,0,14.84,105
16,0,14.52,105
16,0,14.22,105
16,0,13.65,105
16,0,13.37,105
16,0,13.05,105
16,0,12.93,105
16,0,12.85,105
16,0,12.8,105
16,0,12.61,104
16,0,12.48,104
16,0,12.43,104
16,0,12.26,104
16,0,11.65,104
16,0,11.1,103
16,0,11.06,103
16,0,10.77,103
16,0,10.67,102
16,0,10.5,102
16,0,10.35,102
16,0,10.23,102
16,0,10.19,101
16,0,10.15,101
16,0,9.95,101
16,0,9.61,101
16,0,9.48,101
16,0,9.22,101
16,0,9.03,101
16,0,8.76,101
16,0,8.65,101
16,0,8.16,101
16,0,8.1,101
16,0,7.85,100
16,0,7.75,100
16,0,7.68,100
16,0,7.55,100
16,0,7.4,99
16,0,7.3,99
16,0,6.91,99
16,0,6.73,99
16,0,6.47,99
16,0,6.38,99
16,0,6.09,99
16,0,5.78,98
16,0,5.59,98
16,0,5.35,98
16,0,5.3,98
16,0,5.27,98
16,0,5.07,97
16,0,4.98,97
16,0,4.84,97
16,0,4.72,97
16,0,4.57,96
16,0,4.55,96
16,0,4.53,96
16,0,4.44,96
16,0,4.21,96
16,0,3.9,96
16,0,3.82,95
16,0,3.7,95
16,0,3.5,95
16,0,3.24,95
16,0,2.94,94
16,0,2.61,93
16,0,2.47,93
16,0,2.2,93
16,0,1.73,93
16,0,1.21,92
16,0,1.13,92
16,0,0.58,92
16,0,0.4,92
16,0,0.26,91
16,0,0.21,91
16,0,0,90
17.01,0,0.01,88
17.01,0,0.04,88
17.01,0,0.15,88
17.01,0,0.28,88
17.01,0,0.32,88
17.01,0,0.37,88
17.01,0,0.5,88
17.01,0,0.54,88
17.01,0,0.73,88
17.01,0,1.09,88
17.01,0,1.37,88
17.01,0,1.54,88
17.01,0,1.74,88
17.01,0,1.78,88
17.01,0,2.04,88
17.01,0,2.19,88
17.01,0,2.42,88
17.01,0,2.6,88
17.01,0,2.68,88
17.01,0,2.89,89
17.01,0,3.24,89
17.01,0,3.25,89
17.01,0,3.41,90
17.01,0,3.98,90
17.01,0,4.71,91
17.01,0,4.77,91
17.01,0,4.88,91
17.01,0,5.33,92
17.01,0,5.43,92
17.01,0,5.67,92
17.01,0,5.86,93
17.01,0,6.59,93
17.01,0,6.7,93
17.01,0,6.99,94
17.01,0,7.13,94
17.01,0,7.32,94
17.01,0,7.44,95
17.01,0,7.57,95
17.01,0,7.71,95
17.01,0,7.75,95
17.01,0,7.94,95
17.01,0,7.98,95
17.01,0,8.27,95
17.01,0,8.38,95
17.01,0,8.73,95
17.01,0,9.06,96
17.01,0,9.13,96
17.01,0,9.25,96
17.01,0,9.42,96
17.01,0,9.72,96
17.01,0,9.85,96
17.01,0,9.99,96
17.01,0,10.09,96
17.01,0,10.61,96
17.01,0,11.02,96
17.01,0,11.07,96
17.01,0,11.37,97
17.01,0,12.11,98
17.01,0,12.18,98
17.01,0,12.27,100
17.01,0,12.3,100
17.01,0,12.35,100
17.01,0,12.85,100
17.01,0,12.91,100
17.01,0,13.03,100
17.01,0,13.18,100
17.01,0,13.3,100
17.01,0,13.42,100
17.01,0,13.56,101
17.01,0,13.6,101
17.01,0,13.84,101
17.01,0,13.97,101
17.01,0,14.07,101
17.01,0,14.43,102
17.01,0,14.46,102
17.01,0,14.78,102
17.01,0,14.85,102
17.01,0,15,102
17.01,0,14.77,105
17.01,0,14.72,105
17.01,0,14.65,105
17.01,0,14.58,104
17.01,0,14.41,104
17.01,0,14.36,105
17.01,0,14.23,105
17.01,0,14.11,105
17.01,0,14,105
17.01,0,13.47,105
17.01,0,13.31,105
17.01,0,13.22,104
17.01,0,13.16,104
17.01,0,12.85,104
17.01,0,12.52,104
17.01,0,12.35,104
17.01,0,12.29,104
17.01,0,11.85,104
17.01,0,11.65,103
17.01,0,11.05,103
17.01,0,10.81,102
17.01,0,10.41,102
17.01,0,10.17,102
17.01,0,9.15,101
17.01,0,8.97,101
17.01,0,8.81,101
17.01,0,8.72,101
17.01,0,8.25,100
17.01,0,8.18,100
17.01,0,8.14,100
17.01,0,8.07,100
17.01,0,8.05,100
17.01,0,7.68,100
17.01,0,7.4,100
17.01,0,7.3,99
17.01,0,7.23,99
17.01,0,6.92,99
17.01,0,6.66,99
17.01,0,6.45,99
17.01,0,6.25,98
17.01,0,5.97,98
17.01,0,5.93,98
17.01,0,5.85,98
17.01,0,5.67,98
17.01,0,5.3,97
17.01,0,5.2,97
17.01,0,5.15,97
17.01,0,4.88,97
17.01,0,4.84,97
17.01,0,4.51,97
17.01,0,4.09,96
17.01,0,3.55,95
17.01,0,3.38,95
17.01,0,3.13,95
17.01,0,3.07,95
17.01,0,2.88,95
17.01,0,2.3,93
17.01,0,2.19,93
17.01,0,2.15,93
17.01,0,1.98,93
17.01,0,1.51,92
17.01,0,1.2,92
17.01,0,1.07,92
17.01,0,0.81,91
17.01,0,0.74,91
17.01,0,0.65,90
17.01,0,0.53,90
17.01,0,0.41,90
17.01,0,0.29,90
18,0,0.17,89
18,0,0.38,89
18,0,0.5,89
18,0,0.57,89
18,0,0.76,89
18,0,0.81,89
18,0,1.05,89
18,0,1.43,89
18,0,1.75,89
18,0,1.85,89
18,0,1.86,89
18,0,2.11,89
18,0,2.71,89
18,0,2.96,90
18,0,3.22,90
18,0,3.27,90
18,0,3.58,91
18,0,3.86,91
18,0,4.07,91
18,0,4.34,91
18,0,4.78,92
18,0,5.28,92
18,0,5.41,92
18,0,5.69,92
18,0,5.78,92
18,0,5.88,92
18,0,6.07,93
18,0,6.19,93
18,0,6.28,93
18,0,6.3,93
18,0,6.55,93
18,0,6.65,94
18,0,6.78,94
18,0,6.86,94
18,0,6.93,94
18,0,6.95,94
18,0,7.02,94
18,0,7.08,94
18,0,7.09,94
18,0,7.21,94
18,0,7.44,94
18,0,7.59,94
18,0,7.69,94
18,0,8.01,94
18,0,8.34,95
18,0,8.56,96
18,0,8.73,96
18,0,8.93,95
18,0,9.4,95
18,0,9.56,96
18,0,9.69,96
18,0,9.77,96
18,0,10.12,96
18,0,10.26,96
18,0,10.35,96
18,0,10.45,96
18,0,10.61,96
18,0,11.69,97
18,0,12.1,98
18,0,12.48,99
18,0,12.81,100
18,0,13.23,100
18,0,13.28,100
18,0,13.34,100
18,0,13.39,100
18,0,13.65,100
18,0,14.19,101
18,0,14.27,101
18,0,14.35,101
18,0,14.47,101
18,0,14.55,101
18,0,14.81,102
18,0,14.88,102
18,0,15,102
18,0,14.81,104
18,0,14.59,104
18,0,14.42,104
18,0,14.1,104
18,0,13.94,104
18,0,13.8,104
